Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
23/04/2020;Malte;445;3;204;0.67;45.84;53.48
23/04/2020;Maurice;331;9;266;2.72;80.36;16.92
23/04/2020;Mexique;11633;1069;2627;9.19;22.58;68.23
23/04/2020;Malawi;33;3;3;9.09;9.09;81.82
23/04/2020;Maldives;108;0;16;0.00;14.81;85.19
23/04/2020;Malaisie;5603;95;3542;1.70;63.22;35.09
23/04/2020;Mozambique;46;0;9;0.00;19.57;80.43
23/04/2020;Namibie;16;0;7;0.00;43.75;56.25
23/04/2020;Nouvelle-Calédonie;18;0;17;0.00;94.44;5.56
23/04/2020;Niger;671;24;256;3.58;38.15;58.27
23/04/2020;Nigéria;981;31;197;3.16;20.08;76.76
23/04/2020;Nicaragua;11;3;7;27.27;63.64;9.09
23/04/2020;Norvège;7401;194;32;2.62;0.43;96.95
23/04/2020;Pays-Bas;35921;4192;101;11.67;0.28;88.05
23/04/2020;Népal;48;0;10;0.00;20.83;79.17
23/04/2020;Nouvelle-Zélande;1456;17;1095;1.17;75.21;23.63
23/04/2020;Oman;1716;9;307;0.52;17.89;81.59
23/04/2020;Panama;5166;146;271;2.83;5.25;91.93
23/04/2020;Pérou;20914;572;7422;2.74;35.49;61.78
23/04/2020;Polynésie Française;57;0;36;0.00;63.16;36.84
23/04/2020;Papouasie-Nouvelle-Guinée;8;0;0;0.00;0.00;100.00
23/04/2020;Philippines;6981;462;722;6.62;10.34;83.04
23/04/2020;Pologne;10511;454;1740;4.32;16.55;79.13
23/04/2020;Pakistan;11155;237;2527;2.12;22.65;75.22
23/04/2020;Palestine;480;4;92;0.83;19.17;80.00
23/04/2020;Portugal;22353;820;1201;3.67;5.37;90.96
23/04/2020;Paraguay;213;9;67;4.23;31.46;64.32
23/04/2020;Qatar;7764;10;750;0.13;9.66;90.21
23/04/2020;Réunion;412;0;238;0.00;57.77;42.23
23/04/2020;Roumanie;10096;545;2478;5.40;24.54;70.06
23/04/2020;Serbie;6630;125;870;1.89;13.12;84.99
23/04/2020;Fédération de Russie;62773;555;4891;0.88;7.79;91.32
23/04/2020;Rwanda;154;0;87;0.00;56.49;43.51
23/04/2020;Arabie Saoudite;13930;121;1925;0.87;13.82;85.31
23/04/2020;Seychelles;11;0;6;0.00;54.55;45.45
23/04/2020;Soudan;174;16;14;9.20;8.05;82.76
23/04/2020;Suède;16755;2021;550;12.06;3.28;84.66
23/04/2020;Singapour;11178;12;924;0.11;8.27;91.63
23/04/2020;Slovénie;1366;79;211;5.78;15.45;78.77
23/04/2020;Slovaquie;1325;15;288;1.13;21.74;77.13
23/04/2020;Sierra Leone;64;1;10;1.56;15.63;82.81
23/04/2020;Saint-Marin;501;40;63;7.98;12.57;79.44
23/04/2020;Sénégal;479;6;257;1.25;53.65;45.09
23/04/2020;Somalie;328;16;8;4.88;2.44;92.68
23/04/2020;Suriname;10;1;6;10.00;60.00;30.00
23/04/2020;Soudan du sud;5;0;0;0.00;0.00;100.00
23/04/2020;Sao Tomé-et-Principe;4;0;0;0.00;0.00;100.00
23/04/2020;El Salvador;250;8;67;3.20;26.80;70.00
23/04/2020;Syrie;42;3;6;7.14;14.29;78.57
23/04/2020;Eswatini;31;1;8;3.23;25.81;70.97
23/04/2020;Tchad;33;0;8;0.00;24.24;75.76
23/04/2020;Togo;88;6;59;6.82;67.05;26.14
23/04/2020;Thaïlande;2839;50;2430;1.76;85.59;12.65
23/04/2020;Timor-Leste;23;0;1;0.00;4.35;95.65
23/04/2020;Tunisie;918;38;190;4.14;20.70;75.16
23/04/2020;Turquie;101790;2491;18491;2.45;18.17;79.39
23/04/2020;Trinité-et-Tobago;115;8;48;6.96;41.74;51.30
23/04/2020;Taïwan;427;6;253;1.41;59.25;39.34
23/04/2020;Tanzanie;284;10;11;3.52;3.87;92.61
23/04/2020;Ukraine;7170;187;504;2.61;7.03;90.36
23/04/2020;Ouganda;74;0;46;0.00;62.16;37.84
23/04/2020;États-Unis;869170;49954;80203;5.75;9.23;85.03
23/04/2020;Uruguay;557;12;354;2.15;63.55;34.29
23/04/2020;Ouzbékistan;1758;7;561;0.40;31.91;67.69
23/04/2020;Vatican;9;0;2;0.00;22.22;77.78
23/04/2020;St-Vincent / Grenadines;13;0;3;0.00;23.08;76.92
23/04/2020;Venezuela;311;10;126;3.22;40.51;56.27
23/04/2020;Viet Nam;268;0;224;0.00;83.58;16.42
23/04/2020;Kosovo;510;12;93;2.35;18.24;79.41
23/04/2020;Mayotte;326;4;125;1.23;38.34;60.43
23/04/2020;Yémen;1;0;0;0.00;0.00;100.00
23/04/2020;Afrique du Sud;3953;75;1473;1.90;37.26;60.84
23/04/2020;Zambie;76;3;37;3.95;48.68;47.37
23/04/2020;Zimbabwe;28;4;2;14.29;7.14;78.57
23/04/2020;Autres;721;15;645;2.08;89.46;8.46
22/04/2020;Autres;721;15;644;2.08;89.32;8.60
22/04/2020;Zimbabwe;28;4;2;14.29;7.14;78.57
22/04/2020;Zambie;74;3;35;4.05;47.30;48.65
22/04/2020;Afrique du Sud;3635;65;1055;1.79;29.02;69.19
22/04/2020;Yémen;1;0;0;0.00;0.00;100.00
22/04/2020;Mayotte;326;4;125;1.23;38.34;60.43
22/04/2020;Kosovo;510;12;93;2.35;18.24;79.41
22/04/2020;Viet Nam;268;0;223;0.00;83.21;16.79
22/04/2020;Venezuela;288;10;122;3.47;42.36;54.17
22/04/2020;St-Vincent / Grenadines;13;0;3;0.00;23.08;76.92
22/04/2020;Vatican;9;0;2;0.00;22.22;77.78
22/04/2020;Ouzbékistan;1716;7;450;0.41;26.22;73.37
22/04/2020;Uruguay;543;12;324;2.21;59.67;38.12
22/04/2020;États-Unis;840220;46622;77366;5.55;9.21;85.24
22/04/2020;Ouganda;63;0;45;0.00;71.43;28.57
22/04/2020;Ukraine;6592;174;424;2.64;6.43;90.93
22/04/2020;Tanzanie;284;10;11;3.52;3.87;92.61
22/04/2020;Taïwan;426;6;236;1.41;55.40;43.19
22/04/2020;Trinité-et-Tobago;115;8;37;6.96;32.17;60.87
22/04/2020;Turquie;98674;2376;16477;2.41;16.70;80.89
22/04/2020;Tunisie;909;38;190;4.18;20.90;74.92
22/04/2020;Timor-Leste;23;0;1;0.00;4.35;95.65
22/04/2020;Thaïlande;2826;49;2352;1.73;83.23;15.04
22/04/2020;Togo;88;6;56;6.82;63.64;29.55
22/04/2020;Tchad;33;0;8;0.00;24.24;75.76
22/04/2020;Eswatini;31;1;8;3.23;25.81;70.97
22/04/2020;El Salvador;237;7;63;2.95;26.58;70.46
22/04/2020;Syrie;42;3;6;7.14;14.29;78.57
22/04/2020;Sao Tomé-et-Principe;4;0;0;0.00;0.00;100.00
22/04/2020;Soudan du sud;4;0;0;0.00;0.00;100.00
22/04/2020;Suriname;10;1;6;10.00;60.00;30.00
22/04/2020;Somalie;286;8;4;2.80;1.40;95.80
22/04/2020;Sénégal;442;6;253;1.36;57.24;41.40
22/04/2020;Saint-Marin;488;40;62;8.20;12.70;79.10
22/04/2020;Sierra Leone;61;0;6;0.00;9.84;90.16
22/04/2020;Slovaquie;1244;14;284;1.13;22.83;76.05
22/04/2020;Slovénie;1353;79;205;5.84;15.15;79.01
22/04/2020;Singapour;10141;12;896;0.12;8.84;91.05
22/04/2020;Suède;16004;1937;550;12.10;3.44;84.46
22/04/2020;Soudan;140;13;12;9.29;8.57;82.14
22/04/2020;Seychelles;11;0;5;0.00;45.45;54.55
22/04/2020;Arabie Saoudite;12772;114;1812;0.89;14.19;84.92
22/04/2020;Rwanda;153;0;84;0.00;54.90;45.10
22/04/2020;Fédération de Russie;57999;513;4420;0.88;7.62;91.49
22/04/2020;Serbie;6630;125;870;1.89;13.12;84.99
22/04/2020;Roumanie;9710;524;2406;5.40;24.78;69.82
22/04/2020;Réunion;410;0;238;0.00;58.05;41.95
22/04/2020;Qatar;7141;10;689;0.14;9.65;90.21
22/04/2020;Paraguay;213;9;62;4.23;29.11;66.67
22/04/2020;Portugal;21982;785;1143;3.57;5.20;91.23
22/04/2020;Palestine;474;4;71;0.84;14.98;84.18
22/04/2020;Pakistan;10076;212;2156;2.10;21.40;76.50
22/04/2020;Pologne;10169;426;1513;4.19;14.88;80.93
22/04/2020;Philippines;6710;446;693;6.65;10.33;83.03
22/04/2020;Papouasie-Nouvelle-Guinée;8;0;0;0.00;0.00;100.00
22/04/2020;Polynésie Française;57;0;35;0.00;61.40;38.60
22/04/2020;Pérou;19250;530;7027;2.75;36.50;60.74
22/04/2020;Panama;4821;141;231;2.92;4.79;92.28
22/04/2020;Oman;1614;8;238;0.50;14.75;84.76
22/04/2020;Nouvelle-Zélande;1451;14;1036;0.96;71.40;27.64
22/04/2020;Népal;45;0;7;0.00;15.56;84.44
22/04/2020;Pays-Bas;35032;4068;101;11.61;0.29;88.10
22/04/2020;Norvège;7338;187;32;2.55;0.44;97.02
22/04/2020;Nicaragua;10;2;7;20.00;70.00;10.00
22/04/2020;Nigéria;873;28;197;3.21;22.57;74.23
22/04/2020;Niger;662;22;193;3.32;29.15;67.52
22/04/2020;Nouvelle-Calédonie;18;0;17;0.00;94.44;5.56
22/04/2020;Namibie;16;0;6;0.00;37.50;62.50
22/04/2020;Mozambique;41;0;8;0.00;19.51;80.49
22/04/2020;Malaisie;5532;93;3452;1.68;62.40;35.92
22/04/2020;Maldives;86;0;16;0.00;18.60;81.40
22/04/2020;Malawi;23;3;3;13.04;13.04;73.91
22/04/2020;Mexique;9501;857;2627;9.02;27.65;63.33
22/04/2020;Maurice;329;9;261;2.74;79.33;17.93
22/04/2020;Malte;444;3;165;0.68;37.16;62.16
22/04/2020;Mauritanie;7;1;6;14.29;85.71;0.00
22/04/2020;Martinique;164;14;73;8.54;44.51;46.95
22/04/2020;Macao;45;0;26;0.00;57.78;42.22
22/04/2020;Mongolie;35;0;8;0.00;22.86;77.14
22/04/2020;Mali;293;17;73;5.80;24.91;69.28
22/04/2020;Birmanie;123;5;7;4.07;5.69;90.24
22/04/2020;Macédoine;1259;56;272;4.45;21.60;73.95
22/04/2020;Madagascar;121;0;52;0.00;42.98;57.02
22/04/2020;Saint Martin;38;2;19;5.26;50.00;44.74
22/04/2020;Montenegro;315;5;116;1.59;36.83;61.59
22/04/2020;Moldavie;2778;75;560;2.70;20.16;77.14
22/04/2020;Monaco;94;3;26;3.19;27.66;69.15
22/04/2020;Maroc;3446;149;417;4.32;12.10;83.58
22/04/2020;Libye;59;1;15;1.69;25.42;72.88
22/04/2020;Lettonie;761;11;133;1.45;17.48;81.08
22/04/2020;Luxembourg;3654;80;711;2.19;19.46;78.35
22/04/2020;Lituanie;1370;38;357;2.77;26.06;71.17
22/04/2020;Libéria;101;8;20;7.92;19.80;72.28
22/04/2020;Sri Lanka;330;7;105;2.12;31.82;66.06
22/04/2020;Liechtenstein;81;1;55;1.23;67.90;30.86
22/04/2020;Sainte-Lucie;15;0;15;0.00;100.00;0.00
22/04/2020;Liban;682;22;113;3.23;16.57;80.21
22/04/2020;Laos;19;0;4;0.00;21.05;78.95
22/04/2020;Kazakhstan;2135;19;515;0.89;24.12;74.99
22/04/2020;Koweït;2248;13;443;0.58;19.71;79.72
22/04/2020;Corée du Sud;10694;238;8277;2.23;77.40;20.38
22/04/2020;Saint-Kitts-et-Nevis;15;0;1;0.00;6.67;93.33
22/04/2020;Cambodge;122;0;110;0.00;90.16;9.84
22/04/2020;Kenya;303;14;74;4.62;24.42;70.96
22/04/2020;Kirghizistan;612;7;254;1.14;41.50;57.35
22/04/2020;Japon;11512;281;1356;2.44;11.78;85.78
22/04/2020;Jordanie;435;7;315;1.61;72.41;25.98
22/04/2020;Jamaïque;233;6;27;2.58;11.59;85.84
22/04/2020;Italie;187327;25085;54543;13.39;29.12;57.49
22/04/2020;Islande;1785;10;1462;0.56;81.90;17.54
22/04/2020;Iran;85996;5391;63113;6.27;73.39;20.34
22/04/2020;Iraq;1631;83;1146;5.09;70.26;24.65
22/04/2020;Inde;21370;681;4370;3.19;20.45;76.36
22/04/2020;Israël;14498;189;5215;1.30;35.97;62.73
22/04/2020;Irlande;16671;769;9233;4.61;55.38;40.00
22/04/2020;Indonésie;7418;635;913;8.56;12.31;79.13
22/04/2020;Hongrie;2168;225;295;10.38;13.61;76.01
22/04/2020;Haïti;62;4;2;6.45;3.23;90.32
22/04/2020;Croatie;1950;48;869;2.46;44.56;52.97
22/04/2020;Honduras;510;46;30;9.02;5.88;85.10
22/04/2020;Hong-Kong;1033;4;678;0.39;65.63;33.98
22/04/2020;Guyana;67;7;9;10.45;13.43;76.12
22/04/2020;Guinée-Bissau;50;0;3;0.00;6.00;94.00
22/04/2020;Guatemala;316;8;24;2.53;7.59;89.87
22/04/2020;Grèce;2408;121;577;5.02;23.96;71.01
22/04/2020;Guinée Équatoriale;84;1;7;1.19;8.33;90.48
22/04/2020;Guadeloupe;148;12;73;8.11;49.32;42.57
22/04/2020;Gambie;10;1;2;10.00;20.00;70.00
22/04/2020;Guinée;761;6;164;0.79;21.55;77.66
22/04/2020;Gibraltar;132;0;127;0.00;96.21;3.79
22/04/2020;Ghana;1154;9;99;0.78;8.58;90.64
22/04/2020;Guyane Française;97;1;83;1.03;85.57;13.40
22/04/2020;Géorgie;416;5;107;1.20;25.72;73.08
22/04/2020;Grenade;15;0;6;0.00;40.00;60.00
22/04/2020;Gabon;166;1;24;0.60;14.46;84.94
22/04/2020;Royaume-Uni;134506;18151;556;13.49;0.41;86.09
22/04/2020;France;155873;21340;40657;13.69;26.08;60.23
22/04/2020;Îles Féroé;185;0;178;0.00;96.22;3.78
22/04/2020;Fidji;18;0;8;0.00;44.44;55.56
22/04/2020;Finlande;4129;149;2000;3.61;48.44;47.95
22/04/2020;Éthiopie;116;3;21;2.59;18.10;79.31
22/04/2020;Espagne;208389;21717;85915;10.42;41.23;48.35
22/04/2020;Érythrée;39;0;6;0.00;15.38;84.62
22/04/2020;Sahara Occidental;6;0;0;0.00;0.00;100.00
22/04/2020;Égypte;3659;276;935;7.54;25.55;66.90
22/04/2020;Estonie;1559;44;184;2.82;11.80;85.38
22/04/2020;Équateur;10850;537;1262;4.95;11.63;83.42
22/04/2020;Algérie;2910;402;1204;13.81;41.37;44.81
22/04/2020;République Dominicaine;5300;260;581;4.91;10.96;84.13
22/04/2020;Dominique;16;0;9;0.00;56.25;43.75
22/04/2020;Danemark;7923;384;5098;4.85;64.34;30.81
22/04/2020;Allemagne;150648;5279;99400;3.50;65.98;30.51
22/04/2020;Djibouti;974;2;183;0.21;18.79;81.01
22/04/2020;République Tchèque;7132;208;1989;2.92;27.89;69.20
22/04/2020;Chypre;790;13;98;1.65;12.41;85.95
22/04/2020;Cap-vert;73;1;1;1.37;1.37;97.26
22/04/2020;Cuba;1189;40;341;3.36;28.68;67.96
22/04/2020;Costa Rica;681;6;180;0.88;26.43;72.69
22/04/2020;Colombie;4356;206;870;4.73;19.97;75.30
22/04/2020;Chine;82790;4632;77157;5.59;93.20;1.21
22/04/2020;Chili;11296;160;5386;1.42;47.68;50.90
22/04/2020;Cameroun;1163;43;397;3.70;34.14;62.17
22/04/2020;Côte d'Ivoire;952;14;310;1.47;32.56;65.97
22/04/2020;Suisse;28268;1509;19900;5.34;70.40;24.26
22/04/2020;Congo (Brazzaville);186;6;16;3.23;8.60;88.17
22/04/2020;République Centrafricaine;14;0;10;0.00;71.43;28.57
22/04/2020;Rép. Dém. du Congo;359;25;45;6.96;12.53;80.50
22/04/2020;Canada;41650;2077;14454;4.99;34.70;60.31
22/04/2020;Belize;18;2;2;11.11;11.11;77.78
22/04/2020;Bélarus;7281;58;769;0.80;10.56;88.64
22/04/2020;Botswana;22;1;0;4.55;0.00;95.45
22/04/2020;Bhoutan;6;0;2;0.00;33.33;66.67
22/04/2020;Bahamas;65;9;12;13.85;18.46;67.69
22/04/2020;Brésil;45757;2906;25318;6.35;55.33;38.32
22/04/2020;Bolivie;609;37;44;6.08;7.22;86.70
22/04/2020;Brunéi Darussalam;138;1;117;0.72;84.78;14.49
22/04/2020;Bénin;54;1;27;1.85;50.00;48.15
22/04/2020;Saint Barthélemy;6;0;6;0.00;100.00;0.00
22/04/2020;Burundi;11;1;4;9.09;36.36;54.55
22/04/2020;Bahreïn;2027;7;1026;0.35;50.62;49.04
22/04/2020;Bulgarie;1024;49;174;4.79;16.99;78.22
22/04/2020;Burkina Faso;609;39;389;6.40;63.88;29.72
22/04/2020;Belgique;41889;6262;9433;14.95;22.52;62.53
22/04/2020;Bangladesh;3772;120;92;3.18;2.44;94.38
22/04/2020;Barbade;75;5;25;6.67;33.33;60.00
22/04/2020;Bosnie-Herzégovine;1368;53;460;3.87;33.63;62.50
22/04/2020;Azerbaïdjan;1518;20;907;1.32;59.75;38.93
22/04/2020;Australie;6547;67;4124;1.02;62.99;35.99
22/04/2020;Autriche;14925;510;11328;3.42;75.90;20.68
22/04/2020;Argentine;3144;152;872;4.83;27.74;67.43
22/04/2020;Angola;25;2;6;8.00;24.00;68.00
22/04/2020;Arménie;1473;24;633;1.63;42.97;55.40
22/04/2020;Antigua-et-Barbuda;24;3;10;12.50;41.67;45.83
22/04/2020;Albanie;634;27;356;4.26;56.15;39.59
22/04/2020;Afghanistan;1176;40;166;3.40;14.12;82.48
22/04/2020;Émirats Arabes Unis;8238;52;1546;0.63;18.77;80.60
22/04/2020;Andorre;723;37;309;5.12;42.74;52.14
21/04/2020;Andorre;717;37;282;5.16;39.33;55.51
21/04/2020;Émirats Arabes Unis;7755;46;1443;0.59;18.61;80.80
21/04/2020;Afghanistan;1092;36;150;3.30;13.74;82.97
21/04/2020;Albanie;609;26;345;4.27;56.65;39.08
21/04/2020;Antigua-et-Barbuda;23;3;7;13.04;30.43;56.52
21/04/2020;Arménie;1401;24;609;1.71;43.47;54.82
21/04/2020;Angola;24;2;6;8.33;25.00;66.67
21/04/2020;Argentine;3031;147;840;4.85;27.71;67.44
21/04/2020;Autriche;14873;491;10971;3.30;73.76;22.93
21/04/2020;Australie;6547;67;4124;1.02;62.99;35.99
21/04/2020;Azerbaïdjan;1480;20;865;1.35;58.45;40.20
21/04/2020;Bosnie-Herzégovine;1342;51;437;3.80;32.56;63.64
21/04/2020;Barbade;75;5;25;6.67;33.33;60.00
21/04/2020;Bangladesh;3382;110;87;3.25;2.57;94.18
21/04/2020;Belgique;40956;5998;9002;14.64;21.98;63.38
21/04/2020;Burkina Faso;600;38;362;6.33;60.33;33.33
21/04/2020;Bulgarie;975;45;170;4.62;17.44;77.95
21/04/2020;Bahreïn;1973;7;784;0.35;39.74;59.91
21/04/2020;Burundi;5;1;4;20.00;80.00;0.00
21/04/2020;Saint Barthélemy;6;0;6;0.00;100.00;0.00
21/04/2020;Bénin;54;1;27;1.85;50.00;48.15
21/04/2020;Brunéi Darussalam;138;1;116;0.72;84.06;15.22
21/04/2020;Bolivie;598;34;37;5.69;6.19;88.13
21/04/2020;Brésil;43079;2741;22991;6.36;53.37;40.27
21/04/2020;Bahamas;65;9;12;13.85;18.46;67.69
21/04/2020;Bhoutan;6;0;2;0.00;33.33;66.67
21/04/2020;Botswana;20;1;0;5.00;0.00;95.00
21/04/2020;Bélarus;6723;55;577;0.82;8.58;90.60
21/04/2020;Belize;18;2;2;11.11;11.11;77.78
21/04/2020;Canada;39402;1909;13188;4.84;33.47;61.68
21/04/2020;Rép. Dém. du Congo;350;25;35;7.14;10.00;82.86
21/04/2020;République Centrafricaine;14;0;10;0.00;71.43;28.57
21/04/2020;Congo (Brazzaville);165;6;16;3.64;9.70;86.67
21/04/2020;Suisse;28063;1478;19400;5.27;69.13;25.60
21/04/2020;Côte d'Ivoire;916;13;303;1.42;33.08;65.50
21/04/2020;Cameroun;1163;43;329;3.70;28.29;68.01
21/04/2020;Chili;10832;147;4969;1.36;45.87;52.77
21/04/2020;Chine;82779;4632;77125;5.60;93.17;1.23
21/04/2020;Colombie;4149;196;804;4.72;19.38;75.90
21/04/2020;Costa Rica;669;6;150;0.90;22.42;76.68
21/04/2020;Cuba;1137;38;309;3.34;27.18;69.48
21/04/2020;Cap-vert;68;1;1;1.47;1.47;97.06
21/04/2020;Chypre;784;12;98;1.53;12.50;85.97
21/04/2020;République Tchèque;7033;201;1753;2.86;24.93;72.22
21/04/2020;Djibouti;945;2;112;0.21;11.85;87.94
21/04/2020;Allemagne;148291;5033;95200;3.39;64.20;32.41
21/04/2020;Danemark;7706;370;4711;4.80;61.13;34.06
21/04/2020;Dominique;16;0;8;0.00;50.00;50.00
21/04/2020;République Dominicaine;5044;245;463;4.86;9.18;85.96
21/04/2020;Algérie;2811;392;1152;13.95;40.98;45.07
21/04/2020;Équateur;10398;520;1207;5.00;11.61;83.39
21/04/2020;Estonie;1552;43;169;2.77;10.89;86.34
21/04/2020;Égypte;3490;264;870;7.56;24.93;67.51
21/04/2020;Sahara Occidental;6;0;0;0.00;0.00;100.00
21/04/2020;Érythrée;39;0;6;0.00;15.38;84.62
21/04/2020;Espagne;204178;21282;82514;10.42;40.41;49.16
21/04/2020;Éthiopie;114;3;16;2.63;14.04;83.33
21/04/2020;Finlande;4014;141;2000;3.51;49.83;46.66
21/04/2020;Fidji;18;0;3;0.00;16.67;83.33
21/04/2020;Îles Féroé;185;0;178;0.00;96.22;3.78
21/04/2020;France;158050;20796;39181;13.16;24.79;62.05
21/04/2020;Royaume-Uni;130040;17378;518;13.36;0.40;86.24
21/04/2020;Gabon;156;1;16;0.64;10.26;89.10
21/04/2020;Grenade;14;0;6;0.00;42.86;57.14
21/04/2020;Géorgie;408;4;97;0.98;23.77;75.25
21/04/2020;Guyane Française;97;1;76;1.03;78.35;20.62
21/04/2020;Ghana;1042;9;99;0.86;9.50;89.64
21/04/2020;Gibraltar;132;0;120;0.00;90.91;9.09
21/04/2020;Guinée;688;6;127;0.87;18.46;80.67
21/04/2020;Gambie;10;1;2;10.00;20.00;70.00
21/04/2020;Guadeloupe;148;12;73;8.11;49.32;42.57
21/04/2020;Guinée Équatoriale;83;0;7;0.00;8.43;91.57
21/04/2020;Grèce;2401;121;577;5.04;24.03;70.93
21/04/2020;Guatemala;294;7;24;2.38;8.16;89.46
21/04/2020;Guinée-Bissau;50;0;3;0.00;6.00;94.00
21/04/2020;Guyana;66;7;9;10.61;13.64;75.76
21/04/2020;Hong-Kong;1029;4;650;0.39;63.17;36.44
21/04/2020;Honduras;494;46;29;9.31;5.87;84.82
21/04/2020;Croatie;1908;48;801;2.52;41.98;55.50
21/04/2020;Haïti;57;3;0;5.26;0.00;94.74
21/04/2020;Hongrie;2098;213;287;10.15;13.68;76.17
21/04/2020;Indonésie;7135;616;842;8.63;11.80;79.57
21/04/2020;Irlande;16040;730;9233;4.55;57.56;37.89
21/04/2020;Israël;13942;184;4507;1.32;32.33;66.35
21/04/2020;Inde;20080;645;3975;3.21;19.80;76.99
21/04/2020;Iraq;1602;83;1096;5.18;68.41;26.40
21/04/2020;Iran;84802;5297;60965;6.25;71.89;21.86
21/04/2020;Islande;1778;10;1417;0.56;79.70;19.74
21/04/2020;Italie;183957;24648;51600;13.40;28.05;58.55
21/04/2020;Jamaïque;223;6;27;2.69;12.11;85.20
21/04/2020;Jordanie;428;7;297;1.64;69.39;28.97
21/04/2020;Japon;11135;263;1239;2.36;11.13;86.51
21/04/2020;Kirghizistan;590;7;216;1.19;36.61;62.20
21/04/2020;Kenya;296;14;74;4.73;25.00;70.27
21/04/2020;Cambodge;122;0;110;0.00;90.16;9.84
21/04/2020;Saint-Kitts-et-Nevis;15;0;0;0.00;0.00;100.00
21/04/2020;Corée du Sud;10683;237;8213;2.22;76.88;20.90
21/04/2020;Koweït;2080;11;412;0.53;19.81;79.66
21/04/2020;Kazakhstan;1995;19;489;0.95;24.51;74.54
21/04/2020;Laos;19;0;2;0.00;10.53;89.47
21/04/2020;Liban;677;21;108;3.10;15.95;80.95
21/04/2020;Sainte-Lucie;15;0;13;0.00;86.67;13.33
21/04/2020;Liechtenstein;81;1;55;1.23;67.90;30.86
21/04/2020;Sri Lanka;310;7;102;2.26;32.90;64.84
21/04/2020;Libéria;101;8;7;7.92;6.93;85.15
21/04/2020;Lituanie;1350;38;298;2.81;22.07;75.11
21/04/2020;Luxembourg;3618;78;670;2.16;18.52;79.33
21/04/2020;Lettonie;748;9;133;1.20;17.78;81.02
21/04/2020;Libye;51;1;15;1.96;29.41;68.63
21/04/2020;Maroc;3209;145;393;4.52;12.25;83.23
21/04/2020;Monaco;94;3;26;3.19;27.66;69.15
21/04/2020;Moldavie;2614;72;505;2.75;19.32;77.93
21/04/2020;Montenegro;313;5;101;1.60;32.27;66.13
21/04/2020;Saint Martin;37;2;19;5.41;51.35;43.24
21/04/2020;Madagascar;121;0;44;0.00;36.36;63.64
21/04/2020;Macédoine;1231;55;224;4.47;18.20;77.34
21/04/2020;Birmanie;121;5;7;4.13;5.79;90.08
21/04/2020;Mali;258;14;57;5.43;22.09;72.48
21/04/2020;Mongolie;34;0;8;0.00;23.53;76.47
21/04/2020;Macao;45;0;24;0.00;53.33;46.67
21/04/2020;Martinique;163;14;73;8.59;44.79;46.63
21/04/2020;Mauritanie;7;1;6;14.29;85.71;0.00
21/04/2020;Malte;443;3;150;0.68;33.86;65.46
21/04/2020;Maurice;328;9;243;2.74;74.09;23.17
21/04/2020;Mexique;8772;712;2627;8.12;29.95;61.94
21/04/2020;Malawi;18;2;3;11.11;16.67;72.22
21/04/2020;Maldives;83;0;16;0.00;19.28;80.72
21/04/2020;Malaisie;5482;92;3349;1.68;61.09;37.23
21/04/2020;Mozambique;39;0;8;0.00;20.51;79.49
21/04/2020;Namibie;16;0;6;0.00;37.50;62.50
21/04/2020;Nouvelle-Calédonie;18;0;17;0.00;94.44;5.56
21/04/2020;Niger;657;20;127;3.04;19.33;77.63
21/04/2020;Nigéria;665;22;188;3.31;28.27;68.42
21/04/2020;Nicaragua;10;2;7;20.00;70.00;10.00
21/04/2020;Norvège;7191;182;32;2.53;0.45;97.02
21/04/2020;Pays-Bas;34317;3929;74;11.45;0.22;88.34
21/04/2020;Népal;43;0;4;0.00;9.30;90.70
21/04/2020;Nouvelle-Zélande;1445;13;1006;0.90;69.62;29.48
21/04/2020;Oman;1508;8;238;0.53;15.78;83.69
21/04/2020;Panama;4658;136;204;2.92;4.38;92.70
21/04/2020;Pérou;17837;484;6982;2.71;39.14;58.14
21/04/2020;Polynésie Française;56;0;19;0.00;33.93;66.07
21/04/2020;Papouasie-Nouvelle-Guinée;7;0;0;0.00;0.00;100.00
21/04/2020;Philippines;6599;437;654;6.62;9.91;83.47
21/04/2020;Pologne;9856;401;1297;4.07;13.16;82.77
21/04/2020;Pakistan;9565;201;2073;2.10;21.67;76.23
21/04/2020;Palestine;466;4;71;0.86;15.24;83.91
21/04/2020;Portugal;21379;762;917;3.56;4.29;92.15
21/04/2020;Paraguay;208;8;53;3.85;25.48;70.67
21/04/2020;Qatar;6533;9;614;0.14;9.40;90.46
21/04/2020;Réunion;410;0;238;0.00;58.05;41.95
21/04/2020;Roumanie;9242;498;2153;5.39;23.30;71.32
21/04/2020;Serbie;6630;125;870;1.89;13.12;84.99
21/04/2020;Fédération de Russie;52763;456;3873;0.86;7.34;91.80
21/04/2020;Rwanda;150;0;84;0.00;56.00;44.00
21/04/2020;Arabie Saoudite;11631;109;1640;0.94;14.10;84.96
21/04/2020;Seychelles;11;0;5;0.00;45.45;54.55
21/04/2020;Soudan;107;12;8;11.21;7.48;81.31
21/04/2020;Suède;15322;1765;550;11.52;3.59;84.89
21/04/2020;Singapour;9125;11;839;0.12;9.19;90.68
21/04/2020;Slovénie;1344;77;197;5.73;14.66;79.61
21/04/2020;Slovaquie;1199;14;258;1.17;21.52;77.31
21/04/2020;Sierra Leone;50;0;6;0.00;12.00;88.00
